,DATE,NAME,DT00,DT32,DX32,DX70,DX90
67,1975.0,AZ,1.1759259259259258,94.81481481481481,2.5405405405405403,232.2882882882883,100.2072072072072
68,1976.0,AZ,1.4862385321100917,93.6788990825688,1.509090909090909,235.35454545454544,91.75454545454545
69,1977.0,AZ,1.2300884955752212,81.6283185840708,1.4102564102564104,244.95726495726495,99.3931623931624
70,1978.0,AZ,1.5142857142857142,66.78095238095239,2.801980198019802,226.9108910891089,107.45544554455445
71,1979.0,AZ,1.638095238095238,87.53333333333333,3.1619047619047618,233.41904761904763,110.4
72,1980.0,AZ,0.3723404255319149,71.84042553191489,0.6129032258064516,247.19354838709677,112.04301075268818
73,1981.0,AZ,0.11214953271028037,71.92523364485982,0.16981132075471697,249.68867924528303,103.74528301886792
74,1982.0,AZ,0.5913978494623656,73.02150537634408,1.9673913043478262,229.6304347826087,99.46739130434783
75,1983.0,AZ,0.5142857142857142,75.0,1.088235294117647,220.81372549019608,91.81372549019608
76,1984.0,AZ,0.23711340206185566,77.73195876288659,0.7011494252873564,237.71264367816093,101.32183908045977
77,1985.0,AZ,1.0612244897959184,75.29591836734694,2.7127659574468086,231.96808510638297,104.92553191489361
78,1986.0,AZ,0.3225806451612903,66.91397849462365,0.898876404494382,243.76404494382024,94.33707865168539
79,1987.0,AZ,1.595505617977528,77.17977528089888,3.1847826086956523,239.81521739130434,107.46739130434783
80,1988.0,AZ,1.1224489795918366,75.91836734693878,2.3838383838383836,244.82828282828282,107.48484848484848
81,1989.0,AZ,1.4752475247524752,74.65346534653466,1.898989898989899,256.3939393939394,119.32323232323232
82,1990.0,AZ,2.0784313725490198,75.17647058823529,3.0434782608695654,243.92391304347825,107.91304347826087
83,1991.0,AZ,0.6041666666666666,76.375,2.010752688172043,228.58064516129033,98.56989247311827
84,1992.0,AZ,1.2718446601941749,69.02912621359224,4.7727272727272725,228.57272727272726,101.44545454545455
85,1993.0,AZ,0.28125,63.75,0.9473684210526315,230.37894736842105,103.21052631578948
86,1994.0,AZ,0.39080459770114945,72.42528735632185,1.1494252873563218,235.48275862068965,111.37931034482759
87,1995.0,AZ,0.47560975609756095,65.3170731707317,1.011764705882353,243.63529411764705,101.7764705882353
88,1996.0,AZ,0.2222222222222222,71.22222222222223,0.6617647058823529,251.88235294117646,116.8529411764706
89,1997.0,AZ,0.9342105263157895,77.63157894736842,2.5211267605633805,242.0281690140845,114.80281690140845
90,1998.0,AZ,0.21621621621621623,71.52702702702703,1.1764705882352942,228.33823529411765,100.75
91,1999.0,AZ,0.36486486486486486,71.8108108108108,0.5074626865671642,256.4776119402985,101.53731343283582
92,2000.0,AZ,0.6712328767123288,80.04109589041096,0.9852941176470589,236.76470588235293,112.32352941176471
93,2001.0,AZ,1.4615384615384615,74.50769230769231,1.6451612903225807,244.48387096774192,126.06451612903226
94,2002.0,AZ,0.821917808219178,72.15068493150685,0.9565217391304348,249.18840579710144,117.8695652173913
95,2003.0,AZ,0.2894736842105263,64.14473684210526,0.9863013698630136,242.43835616438355,114.84931506849315
96,2004.0,AZ,0.7866666666666666,67.81333333333333,2.0933333333333333,224.97333333333333,105.54666666666667
97,2005.0,AZ,0.6029411764705882,71.17647058823529,0.9552238805970149,228.65671641791045,96.01492537313433
98,2006.0,AZ,1.0172413793103448,86.65517241379311,1.6296296296296295,232.57407407407408,96.24074074074075
99,2007.0,AZ,1.6166666666666667,81.76666666666667,3.4237288135593222,237.3728813559322,105.44067796610169
100,2008.0,AZ,2.0961538461538463,97.1923076923077,4.35,225.85,92.275
101,1965.0,AR,0.0,69.22857142857143,2.388888888888889,229.5,69.81944444444444
102,1966.0,AR,1.175,78.1,5.225,223.975,56.0125
103,1967.0,AR,0.05063291139240506,73.16455696202532,2.5121951219512195,231.35365853658536,42.170731707317074
104,1968.0,AR,0.1875,86.5625,5.275,212.275,58.5625
105,1969.0,AR,0.0,79.08235294117647,2.185185185185185,211.11111111111111,73.49382716049382
106,1970.0,AR,0.9,73.2,7.320987654320987,214.14814814814815,72.44444444444444
107,1971.0,AR,0.32926829268292684,67.3780487804878,4.8375,231.475,66.4875
108,1972.0,AR,0.25675675675675674,70.28378378378379,5.2,216.61333333333334,79.13333333333334
109,1973.0,AR,0.14492753623188406,57.81159420289855,6.173913043478261,219.94202898550725,59.18840579710145
110,1974.0,AR,0.05555555555555555,61.888888888888886,5.097222222222222,228.41666666666666,50.208333333333336
111,1975.0,AR,0.0136986301369863,72.83561643835617,1.8611111111111112,222.97222222222223,59.763888888888886
112,1976.0,AR,0.3611111111111111,80.93055555555556,3.472972972972973,216.56756756756758,47.62162162162162
113,1977.0,AR,2.1911764705882355,77.63235294117646,8.971428571428572,228.68571428571428,83.02857142857142
114,1978.0,AR,0.35384615384615387,90.67692307692307,17.384615384615383,221.06153846153848,81.13846153846154
115,1979.0,AR,2.0,89.13559322033899,13.6,211.9,49.61666666666667
116,1980.0,AR,0.04838709677419355,83.25806451612904,8.158730158730158,214.85714285714286,100.96825396825396
117,1981.0,AR,0.4246575342465753,77.36986301369863,2.9722222222222223,221.66666666666666,61.0
118,1982.0,AR,2.253968253968254,73.55555555555556,8.757575757575758,221.53030303030303,62.166666666666664
119,1983.0,AR,2.6721311475409837,76.45901639344262,11.96875,201.875,73.96875
120,1984.0,AR,1.0476190476190477,70.36507936507937,5.151515151515151,205.9090909090909,62.43939393939394
121,1985.0,AR,2.2063492063492065,78.7936507936508,11.314285714285715,222.55714285714285,69.55714285714286
122,1986.0,AR,0.08064516129032258,65.12903225806451,3.0869565217391304,226.33333333333334,73.10144927536231
123,1987.0,AR,0.0,65.73015873015873,1.1538461538461537,218.4,77.23076923076923
124,1988.0,AR,0.8035714285714286,76.0,7.051724137931035,217.39655172413794,74.67241379310344
125,1989.0,AR,2.4310344827586206,79.27586206896552,13.634920634920634,219.11111111111111,45.63492063492063
126,1990.0,AR,0.03225806451612903,49.82258064516129,3.203125,219.453125,72.3125
127,1991.0,AR,0.0,63.03174603174603,2.6615384615384614,216.04615384615386,64.84615384615384
128,1992.0,AR,0.0,61.527272727272724,0.9642857142857143,205.58928571428572,34.375
129,1993.0,AR,0.1111111111111111,77.95238095238095,2.4444444444444446,191.46031746031747,69.55555555555556
130,1994.0,AR,0.19607843137254902,66.50980392156863,5.576923076923077,212.78846153846155,50.11538461538461
131,1995.0,AR,0.03389830508474576,72.76271186440678,4.758064516129032,214.24193548387098,65.11290322580645
132,1996.0,AR,0.9508196721311475,74.29508196721312,11.0,215.4375,50.265625
133,1997.0,AR,0.4032258064516129,60.54838709677419,6.316666666666666,200.68333333333334,58.5
134,1998.0,AR,0.0,49.50847457627118,2.857142857142857,220.015873015873,94.41269841269842
135,1999.0,AR,0.034482758620689655,58.94827586206897,3.106060606060606,230.5,72.36363636363636
136,2000.0,AR,0.06976744186046512,78.3953488372093,12.212765957446809,217.06382978723406,72.14893617021276
137,2001.0,AR,0.018518518518518517,62.333333333333336,3.767857142857143,219.28571428571428,63.94642857142857
138,2002.0,AR,0.07272727272727272,76.69090909090909,2.5833333333333335,196.88333333333333,63.45
139,2003.0,AR,0.11320754716981132,76.01886792452831,5.964285714285714,219.17857142857142,45.982142857142854
140,2004.0,AR,0.1346153846153846,63.44230769230769,4.912280701754386,211.17543859649123,33.40350877192982
141,2005.0,AR,0.0,62.431372549019606,2.2962962962962963,212.83333333333334,81.51851851851852
142,2006.0,AR,0.0,63.86206896551724,2.359375,217.015625,72.15625
143,2007.0,AR,0.0,70.09803921568627,4.483333333333333,226.85,55.86666666666667
144,2008.0,AR,0.0,85.89795918367346,5.543859649122807,210.140350877193,46.64912280701754
145,1965.0,CA,0.6612903225806451,57.189516129032256,2.528225806451613,183.6733870967742,47.45967741935484
146,1966.0,CA,1.1214574898785425,57.78947368421053,2.54251012145749,203.31983805668017,63.23886639676113
147,1967.0,CA,1.0881226053639848,66.2911877394636,3.248031496062992,185.39370078740157,67.31102362204724
148,1968.0,CA,1.160337552742616,61.29113924050633,3.0643776824034337,194.15021459227466,55.99570815450644
149,1969.0,CA,1.193798449612403,59.957364341085274,2.980544747081712,190.24124513618676,60.8715953307393
150,1970.0,CA,0.76171875,54.953125,2.450592885375494,189.44268774703556,65.3201581027668
151,1971.0,CA,1.1737451737451738,71.57528957528957,3.357976653696498,175.01945525291828,60.24513618677043
152,1972.0,CA,2.20746887966805,63.261410788381745,4.124463519313305,192.37339055793993,58.592274678111586
153,1973.0,CA,0.9646464646464646,55.38383838383838,2.303921568627451,184.36274509803923,61.44607843137255
154,1974.0,CA,1.0758928571428572,59.41517857142857,3.304932735426009,190.7443946188341,64.19282511210763
155,1975.0,CA,1.0221238938053097,67.87610619469027,3.3480176211453743,177.95594713656388,54.929515418502206
156,1976.0,CA,0.6318181818181818,65.4590909090909,1.7085201793721974,205.9506726457399,50.98654708520179
157,1977.0,CA,1.2184466019417475,52.46116504854369,2.1634615384615383,199.80769230769232,58.63942307692308
158,1978.0,CA,0.6927083333333334,53.453125,1.9946524064171123,190.2139037433155,58.77005347593583
159,1979.0,CA,0.8306878306878307,56.03174603174603,1.8633879781420766,192.5792349726776,61.78688524590164
160,1980.0,CA,0.09195402298850575,50.4367816091954,0.88,191.25714285714287,53.628571428571426
161,1981.0,CA,0.13725490196078433,44.52450980392157,0.6650246305418719,198.29064039408868,65.96551724137932
162,1982.0,CA,0.6384180790960452,62.005649717514125,2.8160919540229883,173.26436781609195,44.672413793103445
163,1983.0,CA,0.39790575916230364,48.50261780104712,1.879120879120879,174.3901098901099,47.06043956043956
164,1984.0,CA,0.6387434554973822,57.031413612565444,2.0934065934065935,191.42857142857142,65.00549450549451
165,1985.0,CA,0.9252873563218391,65.22413793103448,3.642384105960265,188.98675496688742,55.49006622516556
166,1986.0,CA,0.10614525139664804,43.899441340782126,0.6073619631901841,195.80981595092024,51.88957055214724
167,1987.0,CA,0.7209302325581395,56.604651162790695,3.1582278481012658,195.7594936708861,59.18354430379747
168,1988.0,CA,1.0514285714285714,58.23428571428571,3.470967741935484,199.6258064516129,63.064516129032256
169,1989.0,CA,1.435483870967742,62.90860215053763,3.2470588235294118,195.44117647058823,52.71764705882353
170,1990.0,CA,1.488888888888889,65.76666666666667,3.845679012345679,201.70987654320987,58.06172839506173
171,1991.0,CA,0.4057142857142857,58.034285714285716,1.0126582278481013,185.86708860759492,60.265822784810126
172,1992.0,CA,0.8181818181818182,49.077922077922075,1.6979865771812082,203.61744966442953,61.80536912751678
173,1993.0,CA,1.15527950310559,49.91925465838509,2.549019607843137,192.37254901960785,52.35294117647059
174,1994.0,CA,0.6586826347305389,58.862275449101794,2.3270440251572326,189.0754716981132,57.308176100628934
175,1995.0,CA,0.2556818181818182,39.39772727272727,1.5808383233532934,192.5808383233533,53.48502994011976
176,1996.0,CA,0.25139664804469275,41.11731843575419,1.8654970760233918,195.55555555555554,63.35087719298246
177,1997.0,CA,0.14285714285714285,41.099378881987576,1.4620253164556962,201.9873417721519,55.32911392405063
178,1998.0,CA,0.2876712328767123,39.67123287671233,1.510948905109489,164.73722627737226,49.12408759124087
179,1999.0,CA,0.36024844720496896,55.63354037267081,1.5202702702702702,191.3783783783784,55.270270270270274
180,2000.0,CA,0.20125786163522014,45.672955974842765,0.3815789473684211,190.1578947368421,59.92763157894737
181,2001.0,CA,0.3006134969325153,44.58895705521472,1.7123287671232876,198.37671232876713,70.47260273972603
182,2002.0,CA,0.4838709677419355,50.70322580645161,1.7218543046357615,191.4437086092715,61.88741721854305
183,2003.0,CA,0.26973684210526316,43.39473684210526,0.8896551724137931,187.51724137931035,67.7448275862069
184,2004.0,CA,0.42028985507246375,47.43478260869565,1.2936507936507937,199.22222222222223,65.18253968253968
185,2005.0,CA,0.07563025210084033,39.42016806722689,1.1379310344827587,186.05172413793105,50.75
186,2006.0,CA,0.43478260869565216,50.869565217391305,1.5526315789473684,183.4298245614035,63.13157894736842
187,2007.0,CA,0.384,53.68,1.623931623931624,200.3846153846154,57.136752136752136
188,2008.0,CA,0.3888888888888889,54.50925925925926,3.715686274509804,198.00980392156862,68.42156862745098
189,1965.0,CO,24.96638655462185,203.53781512605042,31.603448275862068,125.92241379310344,11.620689655172415
190,1966.0,CO,29.82608695652174,203.24347826086955,36.51304347826087,142.7913043478261,22.582608695652173
191,1967.0,CO,21.638655462184875,200.3781512605042,28.85123966942149,132.16528925619835,15.305785123966942
192,1968.0,CO,24.39669421487603,213.8595041322314,31.73109243697479,126.85714285714286,18.159663865546218
193,1969.0,CO,20.876923076923077,197.7,29.348837209302324,131.10077519379846,23.170542635658915
194,1970.0,CO,17.641025641025642,212.11111111111111,26.964285714285715,127.73214285714286,28.169642857142858
195,1971.0,CO,22.84552845528455,209.09756097560975,37.776,128.44,24.264
196,1972.0,CO,28.166666666666668,195.00980392156862,37.411764705882355,135.81372549019608,19.568627450980394
197,1973.0,CO,31.05263157894737,211.53684210526316,40.01086956521739,122.75,18.92391304347826
198,1974.0,CO,29.971698113207548,201.23584905660377,37.00961538461539,142.64423076923077,26.10576923076923
199,1975.0,CO,26.623762376237625,214.35643564356437,37.92307692307692,129.1153846153846,21.26923076923077
200,1976.0,CO,22.298076923076923,204.33653846153845,25.233009708737864,132.61165048543688,24.95145631067961
201,1977.0,CO,18.351063829787233,192.27659574468086,26.382978723404257,149.09574468085106,28.138297872340427
202,1978.0,CO,23.372340425531913,202.63829787234042,41.1505376344086,140.11827956989248,27.0752688172043
203,1979.0,CO,34.879120879120876,204.2967032967033,46.391304347826086,139.05434782608697,25.72826086956522
204,1980.0,CO,16.405940594059405,201.20792079207922,25.0,141.58585858585857,30.393939393939394
205,1981.0,CO,11.553571428571429,183.75892857142858,16.323809523809523,140.26666666666668,24.64761904761905
206,1982.0,CO,22.46078431372549,202.7058823529412,34.41414141414141,118.77777777777777,17.303030303030305
207,1983.0,CO,19.102803738317757,199.86915887850466,37.10091743119266,125.24770642201835,26.05504587155963
208,1984.0,CO,26.666666666666668,205.7979797979798,36.92307692307692,124.08653846153847,20.807692307692307
209,1985.0,CO,26.146067415730336,196.85393258426967,37.78947368421053,127.47368421052632,22.53684210526316
210,1986.0,CO,14.849462365591398,187.53763440860214,21.303030303030305,126.06060606060606,18.171717171717173
211,1987.0,CO,21.477777777777778,192.54444444444445,34.12,138.98,21.61
212,1988.0,CO,26.163265306122447,192.8877551020408,41.18867924528302,142.6320754716981,27.650943396226417
213,1989.0,CO,27.15841584158416,190.54455445544554,33.45454545454545,147.78181818181818,23.081818181818182
214,1990.0,CO,22.352941176470587,193.1344537815126,32.023809523809526,139.18253968253967,26.38095238095238
215,1991.0,CO,22.8978102189781,200.33576642335765,35.41726618705036,137.40287769784172,18.46043165467626
216,1992.0,CO,22.080645161290324,189.66935483870967,34.992063492063494,136.77777777777777,12.333333333333334
217,1993.0,CO,20.65289256198347,200.82644628099175,36.666666666666664,121.48062015503876,16.224806201550386
218,1994.0,CO,16.357142857142858,189.92857142857142,28.32758620689655,144.22413793103448,29.57758620689655
219,1995.0,CO,12.363636363636363,198.11818181818182,25.121739130434783,119.36521739130434,24.921739130434784
220,1996.0,CO,21.103448275862068,193.00862068965517,33.6,143.248,22.968
221,1997.0,CO,20.722689075630253,193.38655462184875,40.82113821138211,133.1788617886179,19.739837398373982
222,1998.0,CO,15.457627118644067,187.97457627118644,24.873015873015873,140.0873015873016,25.357142857142858
223,1999.0,CO,7.359649122807017,194.19298245614036,17.568,139.712,18.496
224,2000.0,CO,12.234234234234235,187.42342342342343,24.462809917355372,149.1818181818182,36.0
225,2001.0,CO,17.300884955752213,187.68141592920355,29.49206349206349,147.4047619047619,29.134920634920636
226,2002.0,CO,19.94392523364486,197.2803738317757,33.35,141.31666666666666,35.5
227,2003.0,CO,12.401709401709402,184.13675213675214,22.84251968503937,148.20472440944883,34.39370078740158
228,2004.0,CO,18.00826446280992,182.91735537190084,28.134920634920636,136.32539682539684,19.150793650793652
229,2005.0,CO,12.031007751937985,184.25581395348837,24.948529411764707,138.19117647058823,28.301470588235293
230,2006.0,CO,15.060344827586206,189.08620689655172,28.2,140.775,28.541666666666668
231,2007.0,CO,23.546153846153846,180.51538461538462,41.984848484848484,149.21212121212122,31.545454545454547
232,2008.0,CO,23.616,203.168,41.35658914728682,135.89922480620154,22.286821705426355
233,1965.0,CT,8.25,151.875,30.4,130.26666666666668,5.266666666666667
234,1966.0,CT,5.222222222222222,153.66666666666666,31.0,120.61111111111111,11.222222222222221
235,1967.0,CT,6.833333333333333,154.66666666666666,29.764705882352942,122.88235294117646,2.7058823529411766
236,1968.0,CT,13.294117647058824,138.7058823529412,42.0,135.7058823529412,8.294117647058824
237,1969.0,CT,3.9411764705882355,147.52941176470588,37.94444444444444,133.16666666666666,5.333333333333333
238,1970.0,CT,10.61111111111111,144.94444444444446,46.705882352941174,133.11764705882354,6.882352941176471
239,1971.0,CT,10.0,145.625,28.8125,138.4375,3.75
240,1972.0,CT,4.9411764705882355,158.1764705882353,30.11764705882353,128.11764705882354,2.764705882352941
241,1973.0,CT,4.615384615384615,126.76923076923077,22.714285714285715,135.64285714285714,13.142857142857142
242,1974.0,CT,4.5,152.38888888888889,24.88235294117647,124.17647058823529,4.9411764705882355
243,1975.0,CT,4.235294117647059,144.23529411764707,24.823529411764707,129.23529411764707,5.764705882352941
244,1976.0,CT,8.3125,157.4375,37.875,128.9375,3.5
245,1977.0,CT,11.785714285714286,141.0,43.38461538461539,138.30769230769232,10.0
246,1978.0,CT,8.142857142857142,157.35714285714286,47.0,123.33333333333333,4.166666666666667
247,1979.0,CT,9.785714285714286,123.78571428571429,35.07142857142857,134.71428571428572,8.857142857142858
248,1980.0,CT,6.615384615384615,144.23076923076923,37.142857142857146,136.35714285714286,15.5
249,1981.0,CT,10.538461538461538,139.15384615384616,30.615384615384617,130.6153846153846,7.769230769230769
250,1982.0,CT,12.76923076923077,141.15384615384616,36.0,138.5,6.583333333333333
251,1983.0,CT,5.75,127.83333333333333,27.083333333333332,130.91666666666666,21.333333333333332
252,1984.0,CT,8.5,132.85714285714286,30.307692307692307,128.53846153846155,8.384615384615385
253,1985.0,CT,4.857142857142857,133.0,37.583333333333336,141.08333333333334,2.25
254,1986.0,CT,2.230769230769231,140.69230769230768,27.0,131.41666666666666,3.5
255,1987.0,CT,7.0,144.0,21.0,130.85714285714286,13.785714285714286
256,1988.0,CT,9.846153846153847,150.46153846153845,29.454545454545453,127.9090909090909,20.636363636363637
257,1989.0,CT,7.5,144.66666666666666,43.416666666666664,133.83333333333334,8.0
258,1990.0,CT,1.6666666666666667,123.22222222222223,13.428571428571429,140.14285714285714,4.857142857142857
259,1991.0,CT,2.909090909090909,129.0909090909091,20.0,143.75,14.166666666666666
260,1992.0,CT,3.6,159.6,26.0,123.71428571428571,3.142857142857143
261,1993.0,CT,9.0,154.36363636363637,30.636363636363637,133.27272727272728,14.090909090909092
262,1994.0,CT,14.307692307692308,144.15384615384616,41.0,129.66666666666666,8.166666666666666
263,1995.0,CT,4.769230769230769,145.3846153846154,32.61538461538461,131.53846153846155,12.23076923076923
264,1996.0,CT,8.833333333333334,143.66666666666666,34.833333333333336,120.5,2.5
265,1997.0,CT,1.75,145.0,18.5,122.625,9.25
266,1998.0,CT,0.5,119.83333333333333,12.25,144.625,6.0
267,1999.0,CT,2.2857142857142856,134.85714285714286,23.142857142857142,139.14285714285714,20.857142857142858
268,2000.0,CT,3.8333333333333335,127.33333333333333,30.5,134.33333333333334,7.666666666666667
269,2001.0,CT,1.4,139.6,14.0,154.2,19.2
270,2002.0,CT,0.0,124.4,8.833333333333334,142.83333333333334,28.0
271,2003.0,CT,9.333333333333334,135.83333333333334,42.833333333333336,123.0,6.166666666666667
272,2004.0,CT,9.75,133.5,36.5,138.75,2.0
273,2005.0,CT,12.4,143.6,42.0,134.0,11.2
274,2006.0,CT,0.5,126.83333333333333,24.0,112.8,5.6
275,2007.0,CT,3.4,142.8,40.5,143.9,9.1
276,2008.0,CT,1.0,142.55555555555554,27.444444444444443,126.0,4.555555555555555
277,1965.0,DE,0.8888888888888888,104.0,11.88888888888889,162.66666666666666,26.333333333333332
278,1966.0,DE,0.625,105.375,15.571428571428571,157.85714285714286,36.857142857142854
279,1967.0,DE,0.8333333333333334,110.83333333333333,8.0,160.33333333333334,10.833333333333334
280,1968.0,DE,0.3333333333333333,98.33333333333333,16.833333333333332,174.0,32.333333333333336
281,1969.0,DE,0.0,114.0,7.571428571428571,170.14285714285714,19.571428571428573
282,1970.0,DE,1.125,104.125,14.125,165.875,27.0
283,1971.0,DE,0.5,92.625,14.125,168.125,15.625
284,1972.0,DE,0.125,94.0,7.625,155.625,15.25
285,1973.0,DE,0.0,88.83333333333333,11.833333333333334,176.16666666666666,28.333333333333332
286,1974.0,DE,0.0,97.0,6.428571428571429,172.0,17.428571428571427
287,1975.0,DE,0.0,90.71428571428571,4.428571428571429,174.28571428571428,17.857142857142858
288,1976.0,DE,0.125,112.25,12.375,172.75,23.25
289,1977.0,DE,1.625,92.75,25.75,174.625,34.125
290,1978.0,DE,0.42857142857142855,105.85714285714286,25.714285714285715,161.28571428571428,14.714285714285714
291,1979.0,DE,4.714285714285714,92.42857142857143,20.857142857142858,169.28571428571428,9.428571428571429
292,1980.0,DE,0.16666666666666666,102.5,15.833333333333334,169.33333333333334,42.333333333333336
293,1981.0,DE,1.2857142857142858,96.42857142857143,14.571428571428571,163.42857142857142,19.714285714285715
294,1982.0,DE,1.8333333333333333,87.83333333333333,12.333333333333334,178.5,14.666666666666666
295,1983.0,DE,1.1666666666666667,89.0,10.2,158.4,49.0
296,1984.0,DE,1.5714285714285714,88.71428571428571,10.428571428571429,159.42857142857142,18.428571428571427
297,1985.0,DE,1.5,93.33333333333333,15.333333333333334,188.66666666666666,19.5
298,1986.0,DE,0.0,82.5,9.333333333333334,175.33333333333334,31.166666666666668
299,1987.0,DE,1.1428571428571428,91.28571428571429,8.714285714285714,162.0,37.57142857142857
300,1988.0,DE,0.8571428571428571,99.28571428571429,16.166666666666668,150.33333333333334,42.5
301,1989.0,DE,0.14285714285714285,95.14285714285714,21.0,168.16666666666666,17.333333333333332
302,1990.0,DE,0.0,68.57142857142857,2.0,177.33333333333334,16.5
303,1991.0,DE,0.0,79.6,3.0,181.83333333333334,37.833333333333336
304,1992.0,DE,0.0,85.66666666666667,5.4,149.4,12.0
