,DATE,NAME,TAVG,TMIN,TMAX
112,1976.0,AR,15.216056338028167,8.320416666666667,22.103243243243245
113,1977.0,AR,16.32621212121212,9.760882352941177,22.91242857142857
114,1978.0,AR,15.09876923076923,8.552461538461538,21.645076923076925
115,1979.0,AR,14.62896551724138,8.312372881355932,20.983999999999998
116,1980.0,AR,16.077704918032786,9.148225806451611,22.96222222222222
117,1981.0,AR,15.845352112676055,9.24068493150685,22.45638888888889
118,1982.0,AR,15.787966101694915,9.482222222222223,22.11348484848485
119,1983.0,AR,15.103859649122807,8.812786885245902,21.474375
120,1984.0,AR,15.831525423728813,9.339365079365079,22.288333333333334
121,1985.0,AR,15.688360655737705,9.314603174603175,22.069714285714287
122,1986.0,AR,16.614166666666666,10.19483870967742,23.011304347826087
123,1987.0,AR,16.390833333333333,9.737619047619049,23.00476923076923
124,1988.0,AR,15.601199999999999,8.796964285714285,22.43103448275862
125,1989.0,AR,15.148070175438598,8.91051724137931,21.393809523809523
126,1990.0,AR,16.88245901639344,10.47725806451613,23.24296875
127,1991.0,AR,16.489516129032257,10.580793650793652,22.30323076923077
128,1992.0,AR,15.481960784313726,9.365818181818183,21.544464285714287
129,1993.0,AR,15.377166666666666,9.208730158730159,21.453333333333333
130,1994.0,AR,15.788979591836734,9.513725490196078,21.955576923076926
131,1995.0,AR,15.777999999999999,9.421525423728813,22.050322580645158
132,1996.0,AR,15.346034482758622,9.248196721311475,21.5484375
133,1997.0,AR,15.389473684210527,9.289032258064516,21.464166666666664
134,1998.0,AR,17.252241379310345,11.207627118644067,23.276349206349206
135,1999.0,AR,16.736842105263158,9.952931034482758,23.44590909090909
136,2000.0,AR,15.717435897435898,9.392558139534884,22.247872340425534
137,2001.0,AR,16.192592592592593,9.969444444444445,22.445357142857144
138,2002.0,AR,15.836851851851852,9.818181818181818,21.780666666666665
139,2003.0,AR,15.604117647058823,9.643018867924528,21.55
140,2004.0,AR,15.918800000000001,10.192115384615384,21.703684210526315
141,2005.0,AR,16.404600000000002,10.098235294117647,22.741481481481483
142,2006.0,AR,16.52,10.039655172413791,22.965625
143,2007.0,AR,16.4624,10.497843137254902,22.477333333333334
144,2008.0,AR,15.356734693877552,9.236734693877551,21.467543859649126
145,1965.0,CA,14.008833333333333,6.860362903225807,21.177540322580644
146,1966.0,CA,14.852700421940929,7.265425101214575,22.44396761133603
147,1967.0,CA,14.46716,6.992950191570881,21.86283464566929
148,1968.0,CA,14.381762114537445,7.003248945147679,21.783047210300428
149,1969.0,CA,14.388674698795182,7.064728682170543,21.79217898832685
150,1970.0,CA,14.563562753036436,7.0776171875,22.07189723320158
151,1971.0,CA,13.887620967741936,6.343050193050193,21.289766536964983
152,1972.0,CA,14.441894273127753,7.019751037344398,21.77283261802575
153,1973.0,CA,14.426958762886597,7.131969696969698,21.73308823529412
154,1974.0,CA,14.559678899082568,7.042321428571428,22.05677130044843
155,1975.0,CA,13.786064814814814,6.381858407079646,21.245506607929514
156,1976.0,CA,14.767323943661973,6.982227272727273,22.467578475336325
157,1977.0,CA,14.967149999999998,7.48252427184466,22.46014423076923
158,1978.0,CA,14.733989071038252,7.535208333333333,21.968342245989305
159,1979.0,CA,14.764748603351954,7.42111111111111,22.109890710382516
160,1980.0,CA,14.789101796407186,7.470747126436782,22.12897142857143
161,1981.0,CA,15.340659898477158,8.006029411764706,22.64615763546798
162,1982.0,CA,13.916624203821655,6.924067796610169,20.80971264367816
163,1983.0,CA,14.338024691358026,7.816858638743455,20.925
164,1984.0,CA,14.780838323353294,7.4560732984293185,22.046593406593406
165,1985.0,CA,14.179444444444444,7.041551724137931,21.56317880794702
166,1986.0,CA,15.060596026490067,7.945642458100559,22.248957055214724
167,1987.0,CA,14.816357142857143,7.55546511627907,22.131772151898737
168,1988.0,CA,14.7793661971831,7.433485714285713,22.33490322580645
169,1989.0,CA,14.300552147239262,7.0663440860215045,21.882058823529412
170,1990.0,CA,14.627261146496815,7.262055555555556,22.215617283950618
171,1991.0,CA,14.561409395973154,7.220114285714286,22.014240506329113
172,1992.0,CA,15.138345323741007,8.080974025974026,22.46993288590604
173,1993.0,CA,14.731560283687944,7.7269565217391305,21.827124183006536
174,1994.0,CA,14.351156462585033,7.182155688622755,21.71861635220126
175,1995.0,CA,15.172337662337663,8.337386363636362,22.08640718562874
176,1996.0,CA,15.367820512820513,8.392737430167598,22.4446783625731
177,1997.0,CA,15.445460992907801,8.597453416149069,22.351835443037977
178,1998.0,CA,14.67829268292683,8.23349315068493,20.817591240875913
179,1999.0,CA,14.662720588235295,7.253788819875775,21.89864864864865
180,2000.0,CA,15.14192857142857,8.119182389937107,22.154144736842103
181,2001.0,CA,15.534740740740741,8.479325153374234,22.590205479452056
182,2002.0,CA,15.04236641221374,7.775677419354839,22.292582781456954
183,2003.0,CA,15.513333333333334,8.477697368421053,22.47351724137931
184,2004.0,CA,15.435,8.021159420289855,22.529682539682543
185,2005.0,CA,14.867663551401868,8.05655462184874,21.794310344827586
186,2006.0,CA,14.849400000000001,7.656173913043479,22.023070175438598
187,2007.0,CA,14.939351851851852,7.48896,22.385042735042738
188,2008.0,CA,14.966315789473684,7.499907407407408,22.421862745098043
189,1965.0,CO,6.80304347826087,-1.6717647058823528,15.138448275862068
190,1966.0,CO,7.151578947368421,-1.8235652173913044,16.071217391304348
191,1967.0,CO,7.262136752136752,-1.5064705882352942,15.965289256198346
192,1968.0,CO,6.572307692307692,-2.079669421487603,15.316974789915967
193,1969.0,CO,7.2455468750000005,-0.9815384615384616,15.533023255813953
194,1970.0,CO,7.127837837837839,-1.3391452991452992,15.64
195,1971.0,CO,6.745327868852459,-1.745691056910569,15.205200000000001
196,1972.0,CO,7.042000000000001,-1.4700980392156862,15.505686274509804
197,1973.0,CO,6.176373626373626,-2.2477894736842106,14.581195652173914
198,1974.0,CO,6.990485436893204,-1.8400943396226417,15.88105769230769
199,1975.0,CO,6.4510000000000005,-2.27019801980198,15.070673076923075
200,1976.0,CO,7.364455445544554,-1.6008653846153844,16.357961165048543
201,1977.0,CO,8.031086956521738,-0.6170212765957447,16.84414893617021
202,1978.0,CO,6.841086956521739,-1.6217021276595744,15.421290322580646
203,1979.0,CO,6.412727272727273,-2.243956043956044,15.080978260869566
204,1980.0,CO,7.716947368421053,-0.8404950495049505,16.324545454545454
205,1981.0,CO,8.406862745098039,-0.010178571428571401,17.010571428571428
206,1982.0,CO,6.492608695652175,-1.6649019607843136,14.8
207,1983.0,CO,6.838265306122449,-1.1168224299065421,14.913944954128441
208,1984.0,CO,6.431333333333334,-1.6445454545454545,14.4875
209,1985.0,CO,6.7288749999999995,-1.4762921348314606,14.961263157894736
210,1986.0,CO,7.735176470588235,-0.3243010752688172,15.933838383838385
211,1987.0,CO,7.434651162790698,-0.9113333333333333,15.8675
212,1988.0,CO,7.278105263157895,-1.2301020408163266,15.851698113207547
213,1989.0,CO,7.567777777777778,-1.2321782178217822,16.30390909090909
214,1990.0,CO,7.648135593220339,-0.8800840336134454,16.114444444444445
215,1991.0,CO,7.038507462686567,-1.4102189781021899,15.499712230215827
216,1992.0,CO,7.109256198347108,-1.1974193548387095,15.479285714285716
217,1993.0,CO,6.462649572649573,-1.6151239669421489,14.591705426356588
218,1994.0,CO,7.999279279279279,-0.565625,16.471034482758622
219,1995.0,CO,7.557904761904762,-0.5896363636363636,15.772347826086955
220,1996.0,CO,7.632252252252252,-0.8849137931034483,16.163520000000002
221,1997.0,CO,7.043451327433628,-1.0909243697478992,15.115934959349593
222,1998.0,CO,7.987217391304347,-0.16228813559322033,16.191031746031747
223,1999.0,CO,8.445267857142857,-0.09587719298245612,16.83976
224,2000.0,CO,8.382990654205608,-0.090990990990991,16.92190082644628
225,2001.0,CO,7.981181818181818,-0.418495575221239,16.577380952380953
226,2002.0,CO,7.7840384615384615,-0.9162616822429908,16.496333333333332
227,2003.0,CO,8.486956521739131,-0.005982905982905981,17.023937007874014
228,2004.0,CO,7.879565217391304,-0.32099173553719007,16.056587301587303
229,2005.0,CO,8.27888888888889,0.17341085271317827,16.479485294117648
230,2006.0,CO,8.171391304347827,-0.10706896551724142,16.462833333333332
231,2007.0,CO,8.100077519379846,-0.19307692307692306,16.415000000000003
232,2008.0,CO,6.968145161290322,-1.4166400000000001,15.352945736434108
233,1965.0,CT,8.843333333333334,2.769375,14.872666666666667
234,1966.0,CT,8.896470588235294,2.7194444444444446,15.072777777777778
235,1967.0,CT,8.60764705882353,2.808888888888889,14.290000000000001
236,1968.0,CT,8.814375,2.8170588235294116,14.844117647058823
237,1969.0,CT,8.961764705882352,3.313529411764706,14.67111111111111
238,1970.0,CT,8.94,3.2194444444444446,14.59235294117647
239,1971.0,CT,9.313125,3.575625,15.050625
240,1972.0,CT,8.793529411764707,3.1270588235294117,14.460588235294118
241,1973.0,CT,10.139999999999999,4.213846153846154,16.085
242,1974.0,CT,9.05235294117647,3.1177777777777775,15.049999999999999
243,1975.0,CT,9.42625,3.7064705882352946,15.191176470588236
244,1976.0,CT,8.723125,2.55625,14.891875
245,1977.0,CT,8.913333333333332,3.0385714285714287,14.962307692307691
246,1978.0,CT,8.435833333333333,2.314285714285714,14.579166666666667
247,1979.0,CT,9.805000000000001,4.385,15.224285714285713
248,1980.0,CT,9.331538461538461,3.3153846153846156,15.308571428571428
249,1981.0,CT,9.364615384615384,3.446153846153846,15.283846153846154
