,DATE,NAME,EMSD,EMSN,EMXP,EVAP
73,1974.0,CA,112.21428571428571,73.85679611650485,65.57228381374722,2163.3615384615387
74,1975.0,CA,116.24365482233503,72.8325,52.281489841986456,1786.9888888888888
75,1976.0,CA,58.39808153477218,58.004672897196265,47.9803738317757,2112.73125
76,1977.0,CA,42.39403973509934,60.11078717201166,63.20290697674418,2371.88
77,1978.0,CA,73.6006600660066,50.546623794212216,70.67942122186496,2339.0
78,1979.0,CA,109.5677966101695,71.8171206225681,61.355639097744366,2308.542857142857
79,1980.0,CA,67.89641434262948,40.38132295719844,71.07432950191571,2150.4125
80,1981.0,CA,57.30792682926829,42.75149700598802,61.554103343465044,2101.975
81,1982.0,CA,124.43884892086331,103.86507936507937,73.21870229007634,1755.5714285714287
82,1983.0,CA,137.87336244541484,60.37049180327869,76.35279503105589,1779.7272727272727
83,1984.0,CA,49.99473684210526,55.1160409556314,45.154426229508196,2230.169230769231
84,1985.0,CA,93.72081218274111,80.64112903225806,50.869615384615386,1940.7714285714285
85,1986.0,CA,45.84415584415584,36.90425531914894,74.03574144486693,2042.75
86,1987.0,CA,62.342245989304814,64.69918699186992,53.649372384937244,1924.4000000000003
87,1988.0,CA,107.73595505617978,55.52155172413793,52.95666666666667,2184.7
88,1989.0,CA,99.43497757847534,63.86572438162544,44.639518900343646,1810.45
89,1990.0,CA,123.59919028340082,94.9330985915493,45.9625,1768.5
90,1991.0,CA,70.29642857142858,60.508361204013376,68.88483754512635,2026.2900000000002
91,1992.0,CA,103.24291497975709,67.0190114068441,62.549344978165934,2264.1000000000004
92,1993.0,CA,103.6796875,54.739285714285714,68.6755905511811,1694.4
93,1994.0,CA,57.689922480620154,45.13028169014085,48.3015503875969,2056.009090909091
94,1995.0,CA,85.87951807228916,59.48375451263538,91.14776119402984,1991.6599999999999
95,1996.0,CA,70.5,67.03092783505154,66.61654135338345,2056.3875
96,1997.0,CA,42.333333333333336,39.99300699300699,69.58650793650793,1813.0166666666667
97,1998.0,CA,163.28571428571428,47.13928571428571,72.50968992248062,1657.0285714285715
98,1999.0,CA,67.82936507936508,51.070234113712374,44.14683098591549,1954.7214285714285
99,2000.0,CA,44.09787234042553,36.12977099236641,53.3547619047619,1811.9875
100,2001.0,CA,72.53603603603604,69.01162790697674,52.37563025210084,1955.011111111111
101,2002.0,CA,55.52813852813853,53.50936329588015,67.31803278688524,2008.4
102,2003.0,CA,61.777292576419214,52.74045801526717,56.12521367521367,1912.5285714285715
103,2004.0,CA,59.26337448559671,50.9014598540146,66.78144796380091,1619.9333333333334
104,2005.0,CA,95.84729064039409,43.87224669603524,76.06540540540541,1648.9
105,2006.0,CA,80.49743589743589,52.11210762331839,57.828723404255314,2110.1375
106,2007.0,CA,54.93023255813954,43.465020576131685,41.37192118226601,1766.325
107,2008.0,CA,116.92708333333333,60.76470588235294,67.45824742268042,2151.6428571428573
108,1965.0,FL,0.0,0.0,99.58854166666667,1565.4625
109,1966.0,FL,0.0,0.0,93.02803738317758,1517.6571428571428
110,1967.0,FL,0.0,0.0,92.65,1637.19
111,1968.0,FL,0.0,0.0,104.00454545454545,1679.0
112,1969.0,FL,0.0,0.0,110.57340425531915,1556.6833333333334
113,1970.0,FL,0.0,0.0,102.9,1601.5571428571427
114,1971.0,FL,0.0,0.0,87.32619047619048,1613.1000000000001
115,1972.0,FL,0.0,0.0,103.15185185185184,1641.3875
116,1973.0,FL,2.269230769230769,2.858974358974359,89.58513513513513,1572.5
117,1974.0,FL,0.0,0.0,107.06410256410257,1553.1375
118,1975.0,FL,0.0,0.0,94.40246913580248,1578.8111111111111
119,1976.0,FL,0.0,0.0,87.87721518987343,1505.4428571428573
120,1977.0,FL,0.29069767441860467,2.127906976744186,87.61392405063292,1775.7333333333333
121,1978.0,FL,0.0,0.0,91.28625,1660.675
122,1979.0,FL,0.0,0.0,116.71428571428571,1588.15
123,1980.0,FL,0.0,0.03571428571428571,87.37435897435897,1705.542857142857
